764, 46.8, 11, 1989, 20600
764, 43.35, 4, 1989, 21000
764, 75.03, 9, 1989, 32500
764, 43.35, 12, 1989, 21000
764, 59.9, 13, 1989, 27150
764, 75.03, 8, 1989, 30000
764, 68.99, 3, 1988, 30600
764, 54.59, 13, 1988, 26400
764, 54.59, 12, 1988, 26500
764, 54.59, 5, 1988, 27000
764, 54.59, 3, 1988, 25600
764, 68.99, 9, 1988, 32400
764, 54.59, 12, 1988, 26300
764, 79.25, 11, 1988, 37800
764, 68.99, 8, 1988, 32200
764, 79.25, 1, 1988, 33850
764, 79.25, 12, 1988, 35800
764, 79.25, 4, 1988, 35300
764, 79.25, 8, 1988, 35000
764, 68.99, 15, 1988, 31500
764, 68.99, 8, 1988, 32800
764, 79.25, 14, 1988, 36000
764, 59.4, 22, 1999, 28000
764, 59.4, 6, 1999, 28000
764, 59.4, 9, 1999, 29500
764, 59.4, 1, 1999, 25900
764, 59.4, 14, 1999, 30000
764, 84.9, 11, 1999, 37000
764, 114.24, 8, 1999, 44000
764, 84.978, 4, 2005, 40000
764, 59.82, 23, 1997, 28200
764, 59.82, 19, 1998, 29200
764, 59.82, 15, 1998, 31500
764, 59.82, 7, 1998, 33000
764, 59.82, 17, 1998, 30900
764, 84.6, 20, 1998, 44700
764, 59.82, 14, 1998, 32000
764, 84.6, 2, 1998, 40900
764, 59.82, 10, 1998, 32800
764, 59.67, 5, 1989, 27500
764, 84.91, 15, 1989, 33500
764, 59.67, 6, 1989, 27500
764, 59.67, 11, 1989, 28300
764, 59.67, 6, 1989, 28000
764, 84.91, 6, 1989, 38900
764, 59.67, 6, 1989, 26800
764, 84.91, 8, 1989, 38000
764, 59.67, 7, 1989, 27750
764, 83.87, 16, 2002, 37750
764, 83.87, 13, 2002, 37300
764, 83.87, 9, 2002, 36500
764, 55.77, 2, 2002, 27350
764, 59.22, 5, 2000, 30000
764, 59.22, 7, 2000, 29900
764, 84.96, 20, 2000, 43250
764, 84.99, 10, 1995, 36150
764, 146.17, 14, 2000, 53500
764, 59.28, 14, 1988, 28800
764, 58.01, 13, 1988, 30000
764, 41.3, 5, 1988, 23000
764, 41.3, 12, 1988, 21400
764, 59.39, 7, 1988, 27800
764, 41.3, 11, 1988, 21000
764, 32.39, 4, 1988, 17900
764, 58.01, 7, 1988, 29800
764, 49.94, 6, 1988, 25400
764, 41.3, 10, 1988, 22900
764, 59.2, 4, 1988, 26300
764, 68.86, 2, 1988, 31500
764, 58.01, 8, 1988, 30800
764, 58.01, 9, 1988, 28100
764, 32.39, 8, 1988, 18800
764, 58.01, 3, 1988, 31400
764, 58.01, 12, 1988, 30500
764, 58.01, 14, 1988, 34900
764, 59.39, 13, 1988, 33300
764, 45.77, 15, 1988, 25500
764, 59.2, 4, 1988, 31200
764, 60.5, 4, 1988, 32800
764, 45.9, 6, 1988, 24800
764, 49.94, 3, 1988, 30000
764, 58.01, 11, 1988, 33500
764, 49.94, 13, 1988, 28800
764, 58.01, 5, 1988, 32800
764, 41.3, 3, 1988, 22500
764, 59.2, 9, 1988, 27700
764, 41.3, 12, 1988, 24970
764, 41.3, 6, 1988, 22300
764, 49.94, 11, 1988, 29700
764, 49.94, 7, 1988, 30000
764, 58.01, 4, 1988, 33000
764, 59.2, 13, 1988, 28400
764, 59.39, 13, 1988, 29100
764, 59.28, 10, 1988, 29500
764, 41.3, 10, 1988, 23300
764, 66.56, 11, 1988, 37400
764, 41.3, 13, 1988, 21900
764, 66.56, 15, 1988, 35000
764, 49.94, 5, 1988, 20000
764, 49.94, 9, 1988, 29000
764, 49.94, 4, 1988, 26500
764, 61.52, 8, 1988, 32800
764, 41.3, 10, 1988, 21800
764, 41.3, 10, 1988, 22800
764, 49.94, 6, 1988, 26800
764, 49.94, 6, 1988, 26800
764, 49.94, 10, 1988, 29000
764, 49.94, 6, 1988, 28000
764, 45.9, 7, 1989, 20000
764, 58.01, 8, 1989, 26000
764, 58.01, 9, 1989, 27000
764, 41.3, 1, 1989, 17000
764, 45.55, 14, 1989, 20000
764, 45.9, 1, 1989, 18800
764, 58.01, 3, 1989, 26300
764, 45.9, 8, 1989, 18000
764, 41.3, 12, 1989, 21500
764, 41.3, 7, 1989, 21500
764, 45.9, 10, 1989, 20800
764, 45.55, 13, 1989, 20750
764, 59.39, 9, 1989, 29800
764, 41.3, 8, 1989, 22000
764, 45.55, 14, 1989, 20900
764, 49.94, 12, 1989, 26900
764, 41.3, 15, 1989, 19700
764, 79.07, 9, 1988, 41000
764, 59.39, 6, 1988, 29500
764, 59.39, 5, 1988, 28200
764, 45.77, 8, 1988, 22900
764, 59.39, 5, 1988, 28200
764, 59.39, 8, 1988, 28800
764, 45.77, 8, 1988, 22500
764, 79.07, 9, 1988, 39800
764, 59.39, 11, 1988, 28600
764, 59.39, 1, 1988, 26150
764, 45.77, 10, 1988, 21800
764, 45.77, 7, 1988, 22300
764, 58.01, 13, 1988, 29300
764, 58.01, 12, 1988, 28750
764, 37.46, 5, 1987, 22500
764, 59.28, 3, 1987, 28600
764, 68.86, 1, 1987, 34000
764, 58.01, 5, 1987, 33000
764, 58.01, 15, 1987, 28000
764, 59.39, 12, 1987, 30300
764, 58.01, 6, 1987, 32700
764, 58.01, 15, 1987, 30000
764, 59.2, 10, 1987, 28800
764, 68.86, 12, 1987, 32200
764, 59.18, 1, 1987, 29000
764, 59.18, 3, 1987, 31000
764, 84.41, 4, 1987, 44700
764, 59.18, 4, 1987, 29950
764, 75.2, 12, 1987, 42000
764, 59.39, 14, 1987, 35500
764, 60.5, 1, 1987, 29000
764, 59.39, 10, 1987, 34000
764, 58.01, 10, 1987, 35100
764, 59.2, 3, 1987, 31500
764, 68.86, 9, 1987, 37250
764, 84.2, 14, 1987, 47800
764, 59.2, 5, 1987, 30500
764, 73.94, 14, 1987, 44500
764, 84.38, 2, 1987, 46500
764, 68.86, 7, 1987, 35000
764, 68.86, 10, 1987, 39500
764, 38, 4, 1987, 26550
764, 73.94, 8, 1987, 42500
764, 59.2, 12, 1987, 32500
764, 37.46, 5, 1987, 26700
764, 58.01, 12, 1987, 32000
764, 84.2, 1, 1987, 45500
764, 37.46, 3, 1987, 26300
764, 75.2, 2, 1987, 40700
764, 32.39, 5, 1987, 22000
764, 71.89, 5, 1987, 38500
764, 32.39, 11, 1988, 18500
764, 41.3, 13, 1988, 25000
764, 41.3, 12, 1988, 24100
764, 84.2, 5, 1988, 42300
764, 32.39, 3, 1988, 19200
764, 41.3, 12, 1988, 24200
764, 32.39, 3, 1988, 19250
764, 32.39, 4, 1988, 19250
764, 84.2, 12, 1988, 42500
764, 38, 3, 1988, 22500
764, 41.3, 10, 1988, 23600
764, 32.39, 2, 1988, 19450
764, 59.28, 6, 1988, 32500
764, 31.98, 2, 1987, 25600
764, 31.98, 2, 1987, 26900
764, 31.98, 5, 1987, 26450
764, 31.98, 2, 1987, 27500
764, 31.98, 4, 1987, 28000
